Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
-1,Dark Streets,"$16,815","$16,815",-,2008.csv,2008,100%,-
-1,Holding Trevor,"$16,814","$16,814",-,2008.csv,2008,100%,-
-1,Day Zero,"$16,659","$16,659",-,2008.csv,2008,100%,-
-1,Red,"$15,617","$4,643","$10,974",2008.csv,2008,29.7%,70.3%
-1,Eden,"$15,611","$15,611",-,2008.csv,2008,100%,-
-1,Six in Paris,"$15,532","$15,532",-,2008.csv,2008,100%,-
-1,The Beautiful Truth,"$15,387","$15,387",-,2008.csv,2008,100%,-
-1,No Regret 2008 Re-release,"$15,347","$15,347",-,2008.csv,2008,100%,-
-1,Cthulhu,"$15,213","$15,213",-,2008.csv,2008,100%,-
-1,All Hat,"$15,198","$15,198",-,2008.csv,2008,100%,-
-1,YPF,"$14,459","$9,359","$5,100",2008.csv,2008,64.7%,35.3%
-1,It Always Rains on Sunday,"$14,276","$14,276",-,2008.csv,2008,100%,-
-1,Military Intelligence and You!,"$14,251","$14,251",-,2008.csv,2008,100%,-
-1,Ripple Effect,"$14,059","$14,059",-,2008.csv,2008,100%,-
-1,Full Grown Men,"$13,716","$13,716",-,2008.csv,2008,100%,-
-1,Written on the Wind,"$13,495",-,"$13,495",2008.csv,2008,-,100%
-1,Kicking It,"$13,266","$13,266",-,2008.csv,2008,100%,-
-1,Harold,"$13,229","$13,229",-,2008.csv,2008,100%,-
-1,J'entends plus la guitare,"$12,876","$12,876",-,2008.csv,2008,100%,-
-1,Lake City,"$12,767","$12,767",-,2008.csv,2008,100%,-
-1,August,"$12,636","$12,636",-,2008.csv,2008,100%,-
-1,Jake's Corner,"$12,522","$12,522",-,2008.csv,2008,100%,-
-1,Backseat,"$12,343","$12,343",-,2008.csv,2008,100%,-
-1,Full Battle Rattle,"$12,306","$12,306",-,2008.csv,2008,100%,-
-1,Last Stop for Paul,"$11,951","$11,951",-,2008.csv,2008,100%,-
-1,The Go-Getter,"$11,931","$11,931",-,2008.csv,2008,100%,-
-1,Quid Pro Quo,"$11,864","$11,864",-,2008.csv,2008,100%,-
-1,Operation Filmmaker,"$11,573","$11,573",-,2008.csv,2008,100%,-
-1,Sputnik Fever,"$11,441","$11,441",-,2008.csv,2008,100%,-
-1,Gardens of the Night,"$11,436","$11,436",-,2008.csv,2008,100%,-
-1,"Otto; or, Up with Dead People","$11,295","$11,295",-,2008.csv,2008,100%,-
-1,Whaledreamers,"$10,584","$10,584",-,2008.csv,2008,100%,-
-1,As It Is in Heaven 2008 Re-release,"$10,236","$10,236",-,2008.csv,2008,100%,-
-1,Broken Arrow,"$10,145",-,"$10,145",2008.csv,2008,-,100%
-1,Tru Loved,"$9,467","$9,467",-,2008.csv,2008,100%,-
-1,As Tears Go By,"$9,436","$9,436",-,2008.csv,2008,100%,-
-1,Without the King,"$8,663","$8,663",-,2008.csv,2008,100%,-
-1,Amexicano,"$8,655","$8,655",-,2008.csv,2008,100%,-
-1,A Good Day to Be Black & Sexy,"$8,629","$8,629",-,2008.csv,2008,100%,-
-1,Stealing America: Vote by Vote,"$8,350","$8,350",-,2008.csv,2008,100%,-
-1,A Walk to Beautiful,"$7,718","$7,718",-,2008.csv,2008,100%,-
